reg_tr,reg_youth_tr,reg_senior_tr,vote_tr,vote_youth_tr,vote_senior_tr,GEOID,turnoutY,turnoutS,ratioYS
1671,114,411,1327,70,362,06073017603,0.6140350877192983,0.8807785888077859,0.6971503343995348
2003,124,395,1531,74,347,06073017702,0.5967741935483871,0.8784810126582279,0.6793250906386539
2793,224,683,2214,137,608,06073017104,0.6116071428571429,0.890190336749634,0.6870521029135339
4540,315,1192,3492,184,1013,06073017604,0.5841269841269842,0.8498322147651006,0.6873438944514957
3291,292,794,2651,171,719,06073017108,0.5856164383561644,0.9055415617128464,0.6467029931221064
3827,231,1327,3135,139,1167,06073017403,0.6017316017316018,0.8794272795779955,0.6842312215062858
3623,309,1291,2851,156,1127,06073017106,0.5048543689320388,0.8729666924864447,0.5783203108174464
4433,321,1065,3541,184,923,06073017404,0.573208722741433,0.8666666666666667,0.6613946800862688
2046,169,357,1472,86,285,06073017502,0.5088757396449705,0.7983193277310925,0.6374338212394892
2125,138,529,1695,85,475,06073017501,0.6159420289855072,0.8979206049149339,0.6859649122807017
3969,220,874,3082,127,785,06073017401,0.5772727272727273,0.8981693363844394,0.6427214823393167
2192,204,539,1743,118,490,06073017303,0.5784313725490197,0.9090909090909091,0.6362745098039216
2322,146,912,1911,83,826,06073017305,0.5684931506849316,0.9057017543859649,0.6276825101993433
3371,227,904,2579,121,770,06073017304,0.5330396475770925,0.8517699115044248,0.625802391441158
3241,224,1084,2642,131,1001,06073017200,0.5848214285714286,0.9234317343173432,0.6333131154559727
2628,246,805,1807,110,668,06073018903,0.44715447154471544,0.8298136645962733,0.5388613017866706
2394,294,535,1425,113,407,06073018904,0.3843537414965986,0.7607476635514019,0.5052315766601481
4024,277,1497,3008,135,1304,06073019001,0.48736462093862815,0.8710754843019372,0.5594975748045448
2596,199,896,1978,96,795,06073018801,0.4824120603015075,0.8872767857142857,0.5436996302266047
6382,424,2446,5063,233,2167,06073018802,0.5495283018867925,0.8859362224039248,0.6202797537679254
1202,77,386,842,40,321,06073019002,0.5194805194805194,0.8316062176165803,0.6246712788768863
2595,349,601,1595,140,489,06073018905,0.40114613180515757,0.8136439267886856,0.4930241824435576
2460,290,701,1661,123,604,06073018906,0.4241379310344828,0.8616262482168331,0.49225279744233846
3149,211,1102,2358,120,974,06073018803,0.5687203791469194,0.8838475499092558,0.6434598129567816
2818,348,824,1734,144,638,06073019205,0.41379310344827586,0.7742718446601942,0.5344287104096854
1690,304,253,939,112,201,06073019206,0.3684210526315789,0.7944664031620553,0.4637339617700969
1763,175,409,1231,78,335,06073019203,0.44571428571428573,0.8190709046454768,0.5441705756929638
2621,285,440,1646,117,334,06073019406,0.4105263157894737,0.759090909090909,0.5408131106208636
1513,324,159,745,125,110,06073019502,0.38580246913580246,0.6918238993710691,0.5576599326599326
1911,232,235,1130,102,187,06073019503,0.4396551724137931,0.7957446808510639,0.5525078369905956
3442,350,701,2402,182,591,06073019601,0.52,0.8430813124108416,0.6167851099830796
2754,252,641,1996,139,550,06073019602,0.5515873015873016,0.858034321372855,0.6428499278499279
4448,479,1179,3090,216,1025,06073019207,0.4509394572025052,0.8693808312128923,0.518690361016345
2279,194,648,1713,111,567,06073019208,0.5721649484536082,0.875,0.6539027982326951
2533,189,641,1847,96,551,06073019905,0.5079365079365079,0.859594383775351,0.5909025437156108
3269,331,660,2208,154,562,06073019702,0.4652567975830816,0.8515151515151516,0.5463869864854695
2024,215,418,1308,87,347,06073019902,0.4046511627906977,0.8301435406698564,0.4874472220360566
1417,303,155,725,117,107,06073019404,0.38613861386138615,0.6903225806451613,0.5593596742851855
908,195,85,451,77,52,06073019501,0.39487179487179486,0.611764705882353,0.6454635108481261
3243,382,735,2177,189,616,06073019701,0.49476439790575916,0.8380952380952381,0.5903438838648263
3017,298,691,2036,129,575,06073019903,0.43288590604026844,0.8321273516642547,0.5202159323023052
1440,173,271,895,74,208,06073020017,0.4277456647398844,0.7675276752767528,0.5573032458870609
2936,252,969,2246,138,837,06073020026,0.5476190476190477,0.8637770897832817,0.6339819081754566
4069,276,1806,3069,154,1506,06073020019,0.5579710144927537,0.8338870431893688,0.6691206189733818
2777,487,377,1658,215,295,06073020018,0.44147843942505133,0.7824933687002652,0.5641944802143877
3967,512,520,2742,242,435,06073020020,0.47265625,0.8365384615384616,0.5650143678160919
2308,400,257,1434,181,196,06073020021,0.4525,0.7626459143968871,0.5933290816326531
4135,505,844,2958,263,739,06073020022,0.5207920792079208,0.8755924170616114,0.5947882474309677
2678,335,463,1790,163,378,06073020023,0.48656716417910445,0.816414686825054,0.5959804153834004
4109,343,1083,3053,179,943,06073020304,0.521865889212828,0.8707294552169899,0.5993433276961746
2067,316,590,1189,130,425,06073020029,0.41139240506329117,0.7203389830508474,0.5711094564408042
2487,198,815,1713,92,683,06073020024,0.46464646464646464,0.838036809815951,0.5544463670378751
2692,303,506,1760,142,400,06073020025,0.46864686468646866,0.7905138339920948,0.5928382838283829
5419,836,1112,3538,364,909,06073020306,0.4354066985645933,0.8174460431654677,0.5326427379580063
1864,215,392,1166,96,310,06073020309,0.44651162790697674,0.7908163265306123,0.5646211552888222
726,195,36,359,85,18,06073020028,0.4358974358974359,0.5,0.8717948717948718
4296,361,1153,2952,180,927,06073020307,0.4986149584487535,0.8039895923677364,0.6201758868300029
2462,224,749,1843,112,656,06073011100,0.5,0.8758344459279038,0.5708841463414634
1381,132,489,1013,58,426,06073021800,0.4393939393939394,0.8711656441717791,0.5043747332479727
1185,102,399,888,50,353,06073010900,0.49019607843137253,0.8847117794486216,0.5540743209465089
1774,137,639,1304,68,558,06073011000,0.49635036496350365,0.8732394366197183,0.5684012243936897
820,80,309,550,25,261,06073021600,0.3125,0.8446601941747572,0.36997126436781613
1537,135,442,1136,73,373,06073010800,0.5407407407407407,0.8438914027149321,0.6407705292423791
1483,113,629,1131,56,545,06073010601,0.49557522123893805,0.8664546899841018,0.5719574571730128
3633,324,807,2226,116,656,06073010200,0.35802469135802467,0.8128872366790583,0.4404358626919602
837,75,161,480,26,125,06073010501,0.3466666666666667,0.7763975155279503,0.44650666666666666
2435,304,359,1188,99,249,06073010502,0.3256578947368421,0.6935933147632312,0.4695228281547242
1112,151,138,550,51,95,06073010401,0.33774834437086093,0.6884057971014492,0.49062391077030326
2465,293,451,1373,103,338,06073010300,0.3515358361774744,0.7494456762749445,0.46906113052083126
2362,419,303,1054,87,225,06073010402,0.20763723150357996,0.7425742574257426,0.27961813842482103
4163,374,923,2767,169,738,06073019101,0.45187165775401067,0.7995666305525461,0.5651457183021028
5144,491,1399,3668,225,1191,06073019106,0.45824847250509165,0.8513223731236598,0.5382784324388105
4034,330,1107,2933,163,981,06073019103,0.49393939393939396,0.8861788617886179,0.5573811509591327
4755,284,1838,3661,131,1620,06073019105,0.4612676056338028,0.8813928182807399,0.523339419231438
7274,732,1566,5150,369,1329,06073020103,0.5040983606557377,0.8486590038314177,0.5939940051067608
1263,84,479,960,37,413,06073019107,0.44047619047619047,0.8622129436325678,0.510867058687882
2117,196,461,1414,95,378,06073020105,0.4846938775510204,0.8199566160520607,0.5911213691825936
3650,346,916,2481,166,773,06073020305,0.4797687861271676,0.8438864628820961,0.5685229082697095
2869,289,631,1971,133,534,06073020705,0.4602076124567474,0.8462757527733756,0.5438033772663063
4525,414,1227,3443,231,1080,06073020706,0.5579710144927537,0.8801955990220048,0.6339170692431563
2796,298,492,1780,143,387,06073020602,0.4798657718120805,0.7865853658536586,0.6100619114510171
1893,259,285,1169,116,233,06073020707,0.44787644787644787,0.8175438596491228,0.5478317066299899
2301,218,537,1606,102,454,06073020708,0.46788990825688076,0.845437616387337,0.5534292527179404
1877,131,698,1518,71,639,06073020401,0.5419847328244275,0.9154727793696275,0.5920271416454623
2236,213,473,1523,107,388,06073020403,0.5023474178403756,0.8202959830866807,0.6123977542229322
3112,334,766,2183,157,678,06073020404,0.47005988023952094,0.8851174934725848,0.5310706021585149
2424,170,850,1924,97,770,06073020405,0.5705882352941176,0.9058823529411765,0.6298701298701298
5180,524,1126,3725,261,952,06073020709,0.49809160305343514,0.8454706927175843,0.5891293540316891
2589,256,876,1572,107,657,06073020308,0.41796875,0.75,0.5572916666666666
2052,247,411,1352,127,333,06073020106,0.5141700404858299,0.8102189781021898,0.6346062661852135
2156,245,433,1456,116,356,06073020107,0.47346938775510206,0.8221709006928406,0.5758770924099977
2395,347,379,1488,155,306,06073020109,0.44668587896253603,0.8073878627968337,0.5532481964928143
1605,272,285,915,123,193,06073020206,0.4522058823529412,0.6771929824561403,0.6677651630600426
2460,399,348,1344,165,236,06073020211,0.41353383458646614,0.6781609195402298,0.6097871798139416
1153,155,180,729,85,139,06073020208,0.5483870967741935,0.7722222222222223,0.7101415641680203
2193,292,435,1314,146,335,06073020210,0.5,0.7701149425287356,0.6492537313432837
1706,359,222,810,144,141,06073020202,0.4011142061281337,0.6351351351351351,0.6315415160315297
807,161,116,398,66,75,06073020213,0.40993788819875776,0.646551724137931,0.6340372670807454
1210,198,224,611,81,144,06073020214,0.4090909090909091,0.6428571428571429,0.6363636363636364
1694,286,297,907,117,216,06073020108,0.4090909090909091,0.7272727272727273,0.5625
1877,258,347,1108,103,258,06073020500,0.3992248062015504,0.7435158501440923,0.5369418905113875
1798,239,261,1048,103,197,06073020601,0.4309623430962343,0.7547892720306514,0.5709704139498333
1308,267,140,622,112,87,06073020207,0.41947565543071164,0.6214285714285714,0.675018296095398
1913,230,591,1152,99,445,06073020209,0.43043478260869567,0.7529610829103215,0.5716560820713239
1258,90,425,1007,53,384,06073020710,0.5888888888888889,0.9035294117647059,0.6517650462962963
2816,234,809,2235,137,722,06073017020,0.5854700854700855,0.892459826946848,0.6560184198688354
2400,239,650,1900,121,586,06073017053,0.5062761506276151,0.9015384615384615,0.5615691090579349
3746,335,1029,2849,173,849,06073017054,0.5164179104477612,0.8250728862973761,0.6259058066557671
2300,214,593,1799,122,529,06073017021,0.5700934579439252,0.8920741989881956,0.6390650672225853
2697,232,629,1961,127,517,06073017040,0.5474137931034483,0.821939586645469,0.6660024678183153
3696,347,777,2697,198,659,06073017041,0.5706051873198847,0.8481338481338482,0.6727772845941584
2435,219,576,1709,98,489,06073017009,0.4474885844748858,0.8489583333333334,0.5271031179090679
2012,188,394,1434,73,341,06073017010,0.3882978723404255,0.8654822335025381,0.448649154551694
2903,302,521,1927,142,418,06073017048,0.47019867549668876,0.8023032629558541,0.5860610285497007
1703,167,299,1201,77,251,06073017049,0.46107784431137727,0.8394648829431438,0.5492520934227163
3846,345,754,2783,194,639,06073016612,0.5623188405797102,0.8474801061007957,0.6635186319203465
2568,237,471,1786,116,391,06073016610,0.48945147679324896,0.8301486199575372,0.5895950014568293
2377,238,385,1583,122,317,06073016614,0.5126050420168067,0.8233766233766234,0.6225644832065317
1570,136,295,1059,68,251,06073016615,0.5,0.8508474576271187,0.5876494023904383
4219,342,1011,2902,171,859,06073016607,0.5,0.8496538081107814,0.5884749708963911
1681,157,349,1212,72,307,06073016608,0.4585987261146497,0.8796561604584527,0.5213386169837548
3285,320,584,2303,155,490,06073016609,0.484375,0.839041095890411,0.577295918367347
2025,135,629,1256,48,491,06073016617,0.35555555555555557,0.78060413354531,0.4554876668929622
2165,175,446,1528,88,378,06073016606,0.5028571428571429,0.8475336322869955,0.5933182161753591
1374,115,298,970,63,243,06073016613,0.5478260869565217,0.8154362416107382,0.6718196457326892
4597,290,1183,3196,146,989,06073016605,0.503448275862069,0.8360101437024514,0.6022035493880966
2214,218,458,1474,101,379,06073016616,0.463302752293578,0.8275109170305677,0.5598750938006827
1351,135,195,696,47,144,06073016202,0.34814814814814815,0.7384615384615385,0.4714506172839506
5472,498,1066,3547,231,869,06073016701,0.463855421686747,0.8151969981238274,0.56901021808754
4121,292,1295,3075,156,1136,06073016201,0.5342465753424658,0.8772200772200772,0.6090222843912793
2030,217,304,1046,73,201,06073016301,0.33640552995391704,0.6611842105263158,0.5087924433133869
3138,312,606,1705,111,453,06073016502,0.3557692307692308,0.7475247524752475,0.47592969943963326
2638,326,355,1281,118,255,06073016504,0.3619631901840491,0.7183098591549296,0.503909539275833
2100,254,307,1033,80,208,06073016302,0.31496062992125984,0.6775244299674267,0.46486977589339795
2903,248,663,1891,111,540,06073016401,0.4475806451612903,0.8144796380090498,0.5495295698924731
4848,451,1089,3285,215,901,06073016807,0.47671840354767187,0.8273645546372819,0.5761890582279853
3175,275,764,2067,117,616,06073016809,0.4254545454545455,0.806282722513089,0.5276741440377805
3729,359,829,2306,149,685,06073016402,0.415041782729805,0.8262967430639324,0.5022914421649757
2906,312,516,1674,127,406,06073015601,0.40705128205128205,0.7868217054263565,0.5173361121636983
1749,154,465,1306,90,411,06073015602,0.5844155844155844,0.8838709677419355,0.6612001137548582
1510,151,322,957,60,258,06073016000,0.3973509933774834,0.8012422360248447,0.49591868165716924
908,120,93,357,38,56,06073015901,0.31666666666666665,0.6021505376344086,0.525892857142857
1204,129,150,521,43,94,06073015801,0.3333333333333333,0.6266666666666667,0.5319148936170213
1739,195,347,829,58,226,06073015701,0.29743589743589743,0.6512968299711815,0.4566825504878602
1571,202,292,807,68,201,06073015704,0.33663366336633666,0.6883561643835616,0.48903994877099655
1778,208,399,851,62,265,06073015703,0.2980769230769231,0.6641604010025063,0.44880261248185777
1499,163,334,675,46,204,06073015802,0.2822085889570552,0.6107784431137725,0.46204739564537467
3571,324,943,2242,147,744,06073015404,0.4537037037037037,0.7889713679745494,0.5750572481083234
2147,207,346,1127,70,252,06073015902,0.33816425120772947,0.7283236994219653,0.4643048845947397
2587,227,772,1834,96,663,06073015302,0.42290748898678415,0.8588082901554405,0.4924352662108557
1781,166,573,1334,95,478,06073015403,0.572289156626506,0.8342059336823735,0.6860286333618995
1364,166,233,687,57,148,06073015301,0.3433734939759036,0.6351931330472103,0.5405812438944969
3624,343,964,2534,183,806,06073015405,0.5335276967930029,0.8360995850622407,0.6381150120452292
1558,112,381,964,46,290,06073016503,0.4107142857142857,0.7611548556430446,0.5395935960591133
2059,179,482,1296,73,399,06073016806,0.40782122905027934,0.8278008298755186,0.49265622155948535
2802,147,851,1991,75,670,06073014804,0.5102040816326531,0.7873090481786134,0.6480353335363996
3643,309,689,2427,138,575,06073015000,0.44660194174757284,0.8345428156748912,0.5351456310679612
3115,264,650,2140,123,522,06073015100,0.4659090909090909,0.803076923076923,0.5801549982584465
2695,192,768,1792,87,595,06073014803,0.453125,0.7747395833333334,0.5848739495798319
1952,149,459,1457,80,387,06073014902,0.5369127516778524,0.8431372549019608,0.6368034961760575
2695,211,499,1729,100,385,06073014805,0.47393364928909953,0.7715430861723447,0.6142672493383394
1262,107,224,672,38,163,06073014806,0.35514018691588783,0.7276785714285714,0.4880454102402385
5049,389,930,3413,174,753,06073014700,0.4473007712082262,0.8096774193548387,0.5524431835639447
2631,199,638,1680,82,513,06073014601,0.4120603015075377,0.8040752351097179,0.5124648584050858
2817,230,713,1931,93,616,06073014602,0.4043478260869565,0.8639551192145862,0.4680194805194805
2862,232,676,2003,102,569,06073014901,0.4396551724137931,0.841715976331361,0.5223319798800072
2998,206,1008,2393,112,908,06073015200,0.5436893203883495,0.9007936507936508,0.6035669988452161
2732,260,542,1705,97,434,06073013801,0.3730769230769231,0.8007380073800738,0.46591634172279334
2081,209,370,1279,71,285,06073014500,0.3397129186602871,0.7702702702702703,0.4410308066817762
3376,315,890,2319,128,756,06073013601,0.40634920634920635,0.849438202247191,0.478374065675653
3881,347,1109,2909,183,966,06073013605,0.5273775216138329,0.8710550045085663,0.6054468648755079
1722,152,522,1279,77,449,06073013701,0.506578947368421,0.8601532567049809,0.5889403352479193
3137,323,707,1985,132,592,06073013503,0.4086687306501548,0.8373408769448374,0.48805539285415445
2493,260,528,1464,99,420,06073013702,0.38076923076923075,0.7954545454545454,0.4786813186813187
1390,176,169,679,55,112,06073013802,0.3125,0.6627218934911243,0.47154017857142855
2189,218,503,1437,88,427,06073013504,0.4036697247706422,0.8489065606361829,0.475517263605698
2483,302,496,1357,88,367,06073013906,0.2913907284768212,0.7399193548387096,0.39381417254633055
1633,252,255,750,71,167,06073013907,0.28174603174603174,0.6549019607843137,0.43021100655831196
2235,237,339,1365,92,273,06073013905,0.3881856540084388,0.8053097345132744,0.4820327351972921
2806,273,679,1840,120,573,06073013505,0.43956043956043955,0.8438880706921944,0.520875285273191
2256,286,400,1142,95,285,06073013909,0.3321678321678322,0.7125,0.46620046620046623
1746,202,316,894,67,229,06073003108,0.3316831683168317,0.7246835443037974,0.45769380431492934
2405,244,482,1386,89,365,06073014002,0.36475409836065575,0.7572614107883817,0.48167527509544134
1728,240,281,856,82,187,06073013908,0.3416666666666667,0.6654804270462633,0.5134135472370767
4851,496,964,3166,260,756,06073013410,0.5241935483870968,0.7842323651452282,0.668416111964499
2411,226,735,1341,79,562,06073013903,0.3495575221238938,0.7646258503401361,0.4571615280445942
2091,293,359,1147,118,269,06073013506,0.40273037542662116,0.7493036211699164,0.537472880216197
1708,193,348,843,54,242,06073014400,0.27979274611398963,0.6954022988505747,0.4023465935854066
2099,240,404,1133,90,289,06073014300,0.375,0.7153465346534653,0.5242214532871973
2724,292,538,1641,113,414,06073014001,0.386986301369863,0.7695167286245354,0.5028952418767785
2117,209,422,1295,87,320,06073014101,0.41626794258373206,0.7582938388625592,0.5489533492822967
3733,402,749,2254,156,556,06073014200,0.3880597014925373,0.7423230974632844,0.5227638784494792
2192,212,551,1335,82,427,06073003204,0.3867924528301887,0.77495462794918335,0.4991162564623746
3682,352,1029,2384,156,838,06073003207,0.4431818181818182,0.814382896015549,0.5441934259058364
3190,346,781,2038,162,625,06073013412,0.4682080924855491,0.8002560819462228,0.5850728323699422
3579,304,1096,2556,162,910,06073013411,0.5328947368421053,0.8302919708029197,0.641816078658184
1086,162,182,519,55,111,06073021900,0.3395061728395062,0.6098901098901099,0.5566677788900011
3078,375,767,1548,133,487,06073011700,0.3546666666666667,0.6349413298565841,0.5585817932922655
1670,259,311,851,99,205,06073011801,0.38223938223938225,0.6591639871382636,0.5798851115924287
1476,212,258,758,84,178,06073012102,0.39622641509433965,0.689922480620155,0.574305702777189
1507,226,261,753,81,192,06073012200,0.3584070796460177,0.735632183908046,0.48720962389380534
1679,241,350,785,73,232,06073022000,0.3029045643153527,0.6628571428571428,0.4569680927171269
3193,394,800,1751,139,558,06073011902,0.35279187817258884,0.6975,0.505794807415898
1745,237,336,931,88,228,06073012003,0.37130801687763715,0.6785714285714286,0.5471907617144126
1521,201,442,800,65,289,06073012002,0.32338308457711445,0.6538461538461539,0.49458589405911624
2293,380,287,1134,141,195,06073011601,0.37105263157894736,0.6794425087108014,0.5461133603238867
1333,209,223,633,80,138,06073011602,0.3827751196172249,0.6188340807174888,0.6185424034394286
1059,133,213,573,53,155,06073012101,0.39849624060150374,0.7276995305164319,0.5476109628910987
1740,250,320,783,64,214,06073012502,0.256,0.66875,0.38280373831775705
14310,1915,1764,8147,895,1153,06073013310,0.46736292428198434,0.6536281179138322,0.715028793090564
1052,104,243,675,43,193,06073013415,0.41346153846153844,0.7942386831275721,0.5205759266640095
3688,385,800,2327,170,644,06073013418,0.44155844155844154,0.805,0.5485198031781882
2315,213,621,1565,111,520,06073013416,0.5211267605633803,0.8373590982286635,0.6223456121343445
6109,672,1326,4198,359,1116,06073021303,0.5342261904761905,0.8416289592760181,0.6347526241679468
2113,174,652,1302,75,482,06073012303,0.43103448275862066,0.7392638036809815,0.5830590928602088
1538,162,364,801,50,241,06073012401,0.30864197530864196,0.6620879120879121,0.46616464320475387
2652,336,452,1325,116,303,06073012402,0.34523809523809523,0.6703539823008849,0.515008643721515
2357,292,428,1137,93,295,06073012700,0.3184931506849315,0.6892523364485982,0.4620849779428836
1542,199,392,666,46,245,06073012501,0.23115577889447236,0.625,0.3698492462311558
2779,402,488,1325,135,326,06073012600,0.3358208955223881,0.6680327868852459,0.5027012178371945
938,106,195,511,37,144,06073012302,0.3490566037735849,0.7384615384615385,0.47268081761006286
2966,369,620,1638,137,447,06073013000,0.3712737127371274,0.7209677419354839,0.5149657760559709
2184,248,497,1250,92,383,06073012304,0.3709677419354839,0.7706237424547284,0.48138633875178977
2383,268,527,1451,111,397,06073012800,0.4141791044776119,0.7533206831119544,0.5498045039287192
2824,258,675,1859,112,553,06073013401,0.43410852713178294,0.8192592592592592,0.5298793052693553
2289,254,477,1425,122,389,06073012900,0.48031496062992124,0.8155136268343816,0.5889723296156104
3132,330,761,1989,166,594,06073013409,0.503030303030303,0.7805519053876478,0.6444546474849505
4371,516,898,2870,244,724,06073013414,0.4728682170542636,0.8062360801781737,0.5865133410424429
1835,243,271,1087,121,193,06073013420,0.49794238683127573,0.7121771217712177,0.6991833514573872
3136,380,589,1844,159,439,06073013301,0.41842105263157897,0.7453310696095077,0.5613895216400911
3210,439,532,1448,131,350,06073013102,0.2984054669703872,0.6578947368421053,0.45357630979498853
2710,382,479,1225,124,299,06073013104,0.32460732984293195,0.6242171189979123,0.5200231136948642
1336,206,212,520,61,110,06073013103,0.2961165048543689,0.5188679245283019,0.5706972639011474
3067,419,728,1420,126,473,06073013206,0.30071599045346065,0.6497252747252747,0.4628356047571233
4217,501,873,2550,221,682,06073013309,0.4411177644710579,0.7812142038946163,0.5646566105326005
2954,319,601,1676,125,455,06073013302,0.39184952978056425,0.757071547420965,0.5175858624134486
2910,389,560,1466,134,374,06073013303,0.3444730077120823,0.6678571428571428,0.5157884607453639
2709,325,515,1442,116,357,06073013306,0.3569230769230769,0.6932038834951456,0.5148890325360913
5748,746,749,3469,336,558,06073013311,0.450402144772118,0.7449933244325768,0.6045720545417855
8951,1171,847,5246,530,567,06073013314,0.45260461144321096,0.6694214876033058,0.6761130615386238
2841,415,608,1275,118,383,06073013203,0.28433734939759037,0.6299342105263158,0.45137626222907296
4388,576,622,2809,284,475,06073013419,0.4930555555555556,0.7636655948553055,0.6456432748538011
2127,296,413,1055,103,278,06073013307,0.34797297297297297,0.6731234866828087,0.5169526540929419
1916,257,248,933,89,167,06073013308,0.3463035019455253,0.6733870967741935,0.5142710687574268
8932,1073,929,4969,475,620,06073013313,0.4426840633737186,0.667384284176534,0.6633120885067493
2867,391,508,1784,190,411,06073013421,0.4859335038363171,0.8090551181102362,0.6006185400215306
1529,205,267,843,81,188,06073013312,0.3951219512195122,0.704119850187266,0.5611572392319668
1392,146,333,971,74,265,06073013417,0.5068493150684932,0.7957957957957958,0.6369087619539933
1935,269,457,935,89,309,06073013204,0.3308550185873606,0.6761487964989059,0.4893227944803359
1134,215,143,392,54,69,06073013205,0.25116279069767444,0.4825174825174825,0.520525783619818
1687,81,706,1227,33,593,06073020903,0.4074074074074074,0.839943342776204,0.4850415339454125
2082,67,1045,1550,24,875,06073021000,0.3582089552238806,0.8373205741626795,0.4278038379530916
1958,160,528,1424,90,451,06073020807,0.5625,0.8541666666666666,0.6585365853658537
3484,314,718,2540,162,630,06073020810,0.5159235668789809,0.8774373259052924,0.5879890809827116
3616,286,965,2695,137,836,06073020801,0.479020979020979,0.8663212435233161,0.552936895640245
1842,176,357,1154,70,284,06073020805,0.3977272727272727,0.7955182072829131,0.4999599871959027
2824,271,636,1799,109,513,06073020806,0.4022140221402214,0.8066037735849056,0.4986513023024967
3921,356,870,2591,157,723,06073020809,0.4410112359550562,0.8310344827586207,0.5306774208587813
3882,313,929,2825,156,818,06073020811,0.4984025559105431,0.8805166846071044,0.5660341985830006
1390,115,347,893,43,287,06073016902,0.3739130434782609,0.8270893371757925,0.4520830177245872
4390,356,1266,3118,165,1084,06073016901,0.46348314606741575,0.8562401263823065,0.5413004270492143
3590,339,512,2080,127,420,06073016804,0.3746312684365782,0.8203125,0.4566933558084001
4439,303,1547,3227,150,1314,06073016802,0.49504950495049505,0.8493859082094376,0.5828322558283225
3000,276,694,1970,125,574,06073016811,0.4528985507246377,0.8270893371757925,0.5475811745695097
3895,350,819,2376,142,641,06073016702,0.4057142857142857,0.7826617826617827,0.518377535101404
1768,156,351,1247,81,286,06073016810,0.5192307692307693,0.8148148148148148,0.6372377622377623
3923,321,993,2742,165,853,06073015501,0.514018691588785,0.8590130916414904,0.5983828379222316
2009,143,474,1451,71,413,06073015502,0.4965034965034965,0.8713080168776371,0.5698369427182987
3922,337,990,2911,184,873,06073021204,0.5459940652818991,0.8818181818181818,0.619168527639267
3927,373,879,2569,174,712,06073021205,0.46648793565683644,0.8100113765642776,0.5759029430370214
2223,165,676,1700,83,601,06073021206,0.503030303030303,0.8890532544378699,0.5658044673019714
3482,302,976,2343,148,769,06073013606,0.4900662251655629,0.7879098360655737,0.6219826212764492
1808,164,561,1367,96,496,06073015406,0.5853658536585366,0.8841354723707665,0.6620771046420141
3319,363,745,2250,188,636,06073013604,0.5179063360881543,0.8536912751677852,0.6066670131850235
1973,182,525,1433,96,460,06073021304,0.5274725274725275,0.8761904761904762,0.6020066889632107
3004,244,809,2018,109,655,06073021302,0.44672131147540983,0.8096415327564895,0.5517519709673382
2293,118,878,1803,61,767,06073020904,0.5169491525423728,0.8735763097949886,0.5917618721410735
1635,86,496,1195,51,414,06073020902,0.5930232558139535,0.8346774193548387,0.7104819683181666
1793,107,508,1287,52,434,06073021202,0.48598130841121495,0.8543307086614174,0.5688444808131271
4270,331,1177,2471,97,901,06073021100,0.2930513595166163,0.7655055225148684,0.3828206993907407
191,57,6,42,8,3,06073009400,0.14035087719298245,0.5,0.2807017543859649
12,5,0,6,2,0,06073011300,0.4,NaN,
196,9,74,116,1,51,06073006200,0.1111111111111111,0.6891891891891891,0.16122004357298475
21,1,8,12,0,5,06073009901,0,0.625,0
39,21,3,9,6,0,06073005500,0.2857142857142857,0,
2954,218,584,2214,108,497,06085506802,0.4954128440366973,0.851027397260274,0.5821350119063002
3557,383,720,2636,209,604,06085506803,0.5456919060052219,0.8388888888888889,0.6504936627876817
2169,167,519,1722,104,450,06085506804,0.6227544910179641,0.8670520231213873,0.7182435129740519
2027,170,428,1373,71,343,06085512052,0.4176470588235294,0.8014018691588785,0.5211456010975819
2337,243,506,1613,122,405,06085512053,0.5020576131687243,0.8003952569169961,0.6272621043540111
4830,449,1286,3773,256,1107,06085506900,0.5701559020044543,0.8608087091757387,0.6623491327712089
2107,172,475,1582,86,401,06085511916,0.5,0.8442105263157895,0.5922693266832917
1314,165,287,821,67,219,06085511915,0.40606060606060607,0.7630662020905923,0.5321433513214335
1749,180,311,1179,93,230,06085502910,0.5166666666666667,0.7395498392282959,0.6986231884057972
1854,180,501,1431,99,446,06085511905,0.55,0.8902195608782435,0.6178251121076234
1981,198,565,1551,107,498,06085511910,0.5404040404040404,0.8814159292035398,0.6131090016632186
3586,350,1043,2753,193,894,06085511914,0.5514285714285714,0.8571428571428571,0.6433333333333333
2719,263,768,2155,138,683,06085511913,0.5247148288973384,0.8893229166666666,0.5900160887161874
5284,590,1237,3969,311,1046,06085511909,0.5271186440677966,0.8455941794664511,0.6233707100495836
3062,315,770,2285,162,655,06085511911,0.5142857142857142,0.8506493506493507,0.6045801526717557
2658,202,786,1998,97,693,06085512200,0.4801980198019802,0.8816793893129771,0.5446401783035446
3106,326,752,2371,167,649,06085511912,0.5122699386503068,0.863031914893617,0.5935700984052862
2392,299,577,1814,156,501,06085511907,0.5217391304347826,0.8682842287694974,0.6008851861494402
3855,382,912,2821,204,760,06085512005,0.5340314136125655,0.8333333333333334,0.6408376963350785
2303,212,484,1589,108,377,06085512024,0.5094339622641509,0.7789256198347108,0.6540213202542415
2144,219,535,1406,115,406,06085512027,0.5251141552511416,0.7588785046728972,0.6919607710821694
3109,312,698,2222,150,589,06085512047,0.4807692307692308,0.8438395415472779,0.5697401070915502
3377,342,703,2336,166,566,06085512045,0.4853801169590643,0.8051209103840683,0.6028661170003926
